Source,cluster,count,x,y,TF_IDF_topic_name,percentage_of_documents,percentage_limit,Topic_terms
sci,61,6,8.425342,7.54981,"wave energy, 0.2100, 3, 4 ; long term, 0.1233, 0, 0 ; elsevier ltd, 0.0884, 2, 2 ; short term, 0.0853, 1, 1 ; oil gas, 0.0768, 1, 2",0.2667,1.0,wave energy ; long term ; elsevier ltd ; short term ; oil gas
sci,62,12,11.80012,7.8620696,"wind power, 0.0518, 8, 19 ; dc voltage, 0.0480, 4, 11 ; voltage source converter, 0.0352, 4, 4 ; source converter, 0.0349, 6, 6 ; offshore grid, 0.0343, 11, 16",0.5056,1.0,wind power ; dc voltage ; voltage source converter ; source converter ; offshore grid
sci,63,22,11.004936,7.603411,"offshore ac, 0.0579, 11, 22 ; reactive power, 0.0571, 11, 27 ; power flow, 0.0428, 9, 17 ; wind power plants, 0.0405, 10, 19 ; wind power, 0.0368, 13, 33",0.4818,1.0,offshore ac ; reactive power ; power flow ; wind power plants ; wind power
sci,64,42,11.1448765,7.9810266,"dc grid, 0.0469, 14, 28 ; multi terminal, 0.0352, 0, 0 ; ac grid, 0.0277, 7, 16 ; offshore grid, 0.0220, 27, 42 ; offshore wind power, 0.0190, 13, 15",0.2508,1.0,dc grid ; multi terminal ; ac grid ; offshore grid ; offshore wind power
sci,65,10,9.292539,8.967537,"long term, 0.1035, 1, 2 ; electricity prices, 0.0724, 1, 1 ; short term, 0.0526, 0, 0 ; case study, 0.0436, 5, 5 ; vsc hvdc, 0.0430, 1, 2",0.1333,0.0,long term ; electricity prices ; short term ; case study ; vsc hvdc
sci,66,24,11.70741,8.295481,"hvdc converter, 0.0534, 10, 16 ; hvdc system, 0.0360, 8, 12 ; hvdc transmission, 0.0334, 4, 5 ; offshore hvdc, 0.0307, 5, 8 ; dc voltage, 0.0305, 3, 5",0.2972,1.0,hvdc converter ; hvdc system ; hvdc transmission ; offshore hvdc ; dc voltage
sci,67,7,10.650578,7.6589847,"offshore grid, 0.0851, 4, 5 ; power system, 0.0644, 1, 2 ; offshore wind, 0.0622, 6, 10 ; wind farms, 0.0528, 3, 4 ; offshore hvdc, 0.0498, 2, 2",0.4762,1.0,offshore grid ; power system ; offshore wind ; wind farms ; offshore hvdc
sci,68,2,8.802618,7.352561,"real time, 0.4978, 1, 1",0.5,1.0,real time
sci,69,20,10.032047,7.181792,"wind power, 0.0761, 10, 37 ; wind energy, 0.0468, 12, 16 ; offshore grid, 0.0461, 15, 31 ; offshore wind, 0.0370, 15, 44 ; renewable energy, 0.0268, 9, 12",0.6067,1.0,wind power ; wind energy ; offshore grid ; offshore wind ; renewable energy
sci,70,1,2.548336,6.8239655,"rights reserved, 0.6976, 1, 1 ; energy islands, 0.2789, 0, 0",0.6667,1.0,rights reserved ; energy islands
sci,71,1,2.649604,6.9252634,"take place, 0.8434, 1, 2 ; energy island, 0.1346, 0, 0",0.6667,1.0,take place ; energy island
sci,72,2,2.9189084,6.2127047,"feasibility study, 0.3502, 2, 2 ; power grid, 0.3292, 2, 2 ; natural gas, 0.3168, 2, 2",1.0,1.0,feasibility study ; power grid ; natural gas
sci,73,1,8.107862,7.364361,"offshore grid, 0.9843, 1, 1",1.0,1.0,offshore grid
sci,74,2,2.2541258,6.6366177,"form basis, 0.3737, 1, 1 ; district heating, 0.1995, 1, 2 ; energy island, 0.1483, 2, 2 ; energy park, 0.1321, 1, 1 ; electricity generation, 0.1208, 1, 1",0.6,1.0,form basis ; district heating ; energy island ; energy park ; electricity generation
sci,75,1,8.2357855,9.052999,"preliminary study, 0.5206, 1, 1 ; green energy, 0.3081, 0, 0 ; energy island, 0.1464, 1, 1",0.6667,1.0,preliminary study ; green energy ; energy island
sci,76,3,11.939989,7.8423796,"grid frequency, 0.3924, 3, 9 ; wind farm, 0.1347, 3, 5 ; power flow, 0.1158, 3, 3 ; hvdc link, 0.0879, 1, 1 ; offshore grid, 0.0437, 2, 2",0.8889,1.0,grid frequency ; wind farm ; power flow ; hvdc link ; offshore grid
sci,77,1,0.81070197,5.3398333,"data center, 0.4431, 1, 1 ; 42 000, 0.3481, 0, 0 ; offshore grid, 0.1910, 1, 1",0.6667,1.0,data center ; 42 000 ; offshore grid
sci,78,1,1.9533337,6.1616592,"energy islands, 0.9841, 1, 1",1.0,1.0,energy islands
sci,79,1,8.2712965,7.34176,"offshore grid, 0.9843, 1, 4",1.0,1.0,offshore grid
sci,80,1,2.6431506,6.9231725,"rights reserved, 0.9932, 1, 1",1.0,1.0,rights reserved
sci,81,2,8.060408,7.355527,"long term, 0.3160, 0, 0 ; one year, 0.2019, 1, 2 ; elsevier ltd, 0.1131, 1, 1 ; rights reserved, 0.0998, 1, 1 ; 20 years, 0.0882, 1, 1",0.3333,1.0,long term ; one year ; elsevier ltd ; rights reserved ; 20 years
sci,82,1,8.58369,7.6691413,"energy island, 0.9792, 1, 1",1.0,1.0,energy island
sci,83,1,2.6582747,6.9330153,"energy island, 0.9792, 0, 0",0.0,0.0,energy island
sci,84,1,9.20691,9.034094,"power production, 0.3676, 1, 1 ; energy consumption, 0.3368, 1, 1 ; power system, 0.2872, 1, 1",1.0,1.0,power production ; energy consumption ; power system
sci,85,3,2.6601672,6.9368033,"energy islands, 0.4211, 0, 0 ; energy island, 0.3125, 1, 1 ; energy system, 0.2234, 1, 1",0.1667,0.0,energy islands ; energy island ; energy system
sci,86,1,2.5157611,6.7853093,"short time, 0.6141, 1, 1 ; energy islands, 0.3693, 1, 2",1.0,1.0,short time ; energy islands
sci,87,2,8.459092,7.315994,"offshore grid, 0.4843, 1, 1",0.5,1.0,offshore grid
sci,88,1,2.50349,6.810362,"elsevier ltd, 0.4324, 1, 1 ; rights reserved, 0.3893, 1, 1 ; energy islands, 0.1497, 0, 0",0.8333,1.0,elsevier ltd ; rights reserved ; energy islands
