topic_int,topic_names,labels_layer,Source,topic_names_from_bertopic,main_topic_name
2,offshor wind,2: offshor wind,Reg Media,17_guard_power_wind_offshor,2_sea_energi_wind_offshor
6,municip council,6: municip council,Reg Media,37_municip_labor_save_million,1_co2_bioga_climat_budget
2,offshor wind,2: offshor wind,Reg Media,29_cool_system_hvdc_grid,2_sea_energi_wind_offshor
2,offshor wind,2: offshor wind,Reg Media,7_cabl_grid_bornholm_offshor,2_sea_energi_wind_offshor
6,municip council,6: municip council,Reg Media,6_island_energi_bornholm_sage,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,37_municip_labor_save_million,1_co2_bioga_climat_budget
2,offshor wind,2: offshor wind,Reg Media,33_baltic_defens_bornholm_area,2_sea_energi_wind_offshor
2,offshor wind,2: offshor wind,Reg Media,46_offshor_wind_sea_north,2_sea_energi_wind_offshor
0,energi island,0: energi island,Reg Media,40_offshor_hvdc_grid_power,4_energinet_plant_build_station
5,offshor grid,5: offshor grid,Reg Media,36_agreement_bornholm_speci_land,2_sea_energi_wind_offshor
6,municip council,6: municip council,Reg Media,1_co2_bioga_climat_budget,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,1_co2_bioga_climat_budget,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,8_ann_thoma_energi_materi,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,6_island_energi_bornholm_sage,1_co2_bioga_climat_budget
3,renew energi,3: renew energi,Reg Media,0_bornholm_energi_hydrogen_green,1_co2_bioga_climat_budget
3,renew energi,3: renew energi,Reg Media,0_bornholm_energi_hydrogen_green,1_co2_bioga_climat_budget
0,energi island,0: energi island,Reg Media,33_baltic_defens_bornholm_area,4_energinet_plant_build_station
6,municip council,6: municip council,Reg Media,32_comput_quantum_methanol_electr,1_co2_bioga_climat_budget
0,energi island,0: energi island,Reg Media,4_energinet_plant_build_station,4_energinet_plant_build_station
0,energi island,0: energi island,Reg Media,2_sea_energi_wind_offshor,4_energinet_plant_build_station
6,municip council,6: municip council,Reg Media,1_co2_bioga_climat_budget,1_co2_bioga_climat_budget
5,offshor grid,5: offshor grid,Reg Media,16_sea_wind_north_light,2_sea_energi_wind_offshor
3,renew energi,3: renew energi,Reg Media,5_hydrogen_nuclear_power_product,1_co2_bioga_climat_budget
5,offshor grid,5: offshor grid,Reg Media,12_offshor_wind_energi_project,2_sea_energi_wind_offshor
3,renew energi,3: renew energi,Reg Media,32_comput_quantum_methanol_electr,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,8_ann_thoma_energi_materi,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,37_municip_labor_save_million,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,38_111_energi_risk_project,1_co2_bioga_climat_budget
3,renew energi,3: renew energi,Reg Media,5_hydrogen_nuclear_power_product,1_co2_bioga_climat_budget
2,offshor wind,2: offshor wind,Reg Media,44_bornholm_nex_energi_wind,2_sea_energi_wind_offshor
0,energi island,0: energi island,Reg Media,47_area_land_station_energinet,4_energinet_plant_build_station
0,energi island,0: energi island,Reg Media,47_area_land_station_energinet,4_energinet_plant_build_station
6,municip council,6: municip council,Reg Media,44_bornholm_nex_energi_wind,1_co2_bioga_climat_budget
0,energi island,0: energi island,Reg Media,22_bornholm_wind_offshor_energi,4_energinet_plant_build_station
5,offshor grid,5: offshor grid,Reg Media,15_wind_turbin_offshor_bornholm,2_sea_energi_wind_offshor
0,energi island,0: energi island,Reg Media,3_energi_heat_green_dkk,4_energinet_plant_build_station
6,municip council,6: municip council,Reg Media,14_convert_grid_wind_offshor,1_co2_bioga_climat_budget
0,energi island,0: energi island,Reg Media,32_comput_quantum_methanol_electr,4_energinet_plant_build_station
3,renew energi,3: renew energi,Reg Media,0_bornholm_energi_hydrogen_green,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,6_island_energi_bornholm_sage,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,39_wind_offshor_island_bornholm,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,27_bornholm_energi_say_baltic,1_co2_bioga_climat_budget
5,offshor grid,5: offshor grid,Reg Media,25_wind_offshor_island_sea,2_sea_energi_wind_offshor
5,offshor grid,5: offshor grid,Reg Media,15_wind_turbin_offshor_bornholm,2_sea_energi_wind_offshor
5,offshor grid,5: offshor grid,Reg Media,15_wind_turbin_offshor_bornholm,2_sea_energi_wind_offshor
0,energi island,0: energi island,Reg Media,16_sea_wind_north_light,4_energinet_plant_build_station
6,municip council,6: municip council,Reg Media,33_baltic_defens_bornholm_area,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,28_compani_2030_bornholm_energi,1_co2_bioga_climat_budget
2,offshor wind,2: offshor wind,Reg Media,25_wind_offshor_island_sea,2_sea_energi_wind_offshor
2,offshor wind,2: offshor wind,Reg Media,17_guard_power_wind_offshor,2_sea_energi_wind_offshor
2,offshor wind,2: offshor wind,Reg Media,33_baltic_defens_bornholm_area,2_sea_energi_wind_offshor
2,offshor wind,2: offshor wind,Reg Media,25_wind_offshor_island_sea,2_sea_energi_wind_offshor
5,offshor grid,5: offshor grid,Reg Media,15_wind_turbin_offshor_bornholm,2_sea_energi_wind_offshor
2,offshor wind,2: offshor wind,Reg Media,2_sea_energi_wind_offshor,2_sea_energi_wind_offshor
6,municip council,6: municip council,Reg Media,31_democraci_social_energi_island,1_co2_bioga_climat_budget
2,offshor wind,2: offshor wind,Reg Media,15_wind_turbin_offshor_bornholm,2_sea_energi_wind_offshor
6,municip council,6: municip council,Reg Media,50_skive_food_ptx_energi,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,37_municip_labor_save_million,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,11_museum_archaeologist_archaeolog_bornholm,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,10_energi_climat_poland_green,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,36_agreement_bornholm_speci_land,1_co2_bioga_climat_budget
0,energi island,0: energi island,Reg Media,33_baltic_defens_bornholm_area,4_energinet_plant_build_station
6,municip council,6: municip council,Reg Media,14_convert_grid_wind_offshor,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,3_energi_heat_green_dkk,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,17_guard_power_wind_offshor,1_co2_bioga_climat_budget
2,offshor wind,2: offshor wind,Reg Media,42_busi_energi_island_sren,2_sea_energi_wind_offshor
6,municip council,6: municip council,Reg Media,9_grid_error_bornholm_offshor,1_co2_bioga_climat_budget
2,offshor wind,2: offshor wind,Reg Media,24_associ_bornholm_wind_meet,2_sea_energi_wind_offshor
2,offshor wind,2: offshor wind,Reg Media,42_busi_energi_island_sren,2_sea_energi_wind_offshor
2,offshor wind,2: offshor wind,Reg Media,44_bornholm_nex_energi_wind,2_sea_energi_wind_offshor
0,energi island,0: energi island,Reg Media,3_energi_heat_green_dkk,4_energinet_plant_build_station
5,offshor grid,5: offshor grid,Reg Media,22_bornholm_wind_offshor_energi,2_sea_energi_wind_offshor
5,offshor grid,5: offshor grid,Reg Media,22_bornholm_wind_offshor_energi,2_sea_energi_wind_offshor
5,offshor grid,5: offshor grid,Reg Media,22_bornholm_wind_offshor_energi,2_sea_energi_wind_offshor
3,renew energi,3: renew energi,Reg Media,1_co2_bioga_climat_budget,1_co2_bioga_climat_budget
5,offshor grid,5: offshor grid,Reg Media,24_associ_bornholm_wind_meet,2_sea_energi_wind_offshor
5,offshor grid,5: offshor grid,Reg Media,15_wind_turbin_offshor_bornholm,2_sea_energi_wind_offshor
5,offshor grid,5: offshor grid,Reg Media,12_offshor_wind_energi_project,2_sea_energi_wind_offshor
0,energi island,0: energi island,Reg Media,45_car_island_electr_energi,4_energinet_plant_build_station
2,offshor wind,2: offshor wind,Reg Media,33_baltic_defens_bornholm_area,2_sea_energi_wind_offshor
5,offshor grid,5: offshor grid,Reg Media,36_agreement_bornholm_speci_land,2_sea_energi_wind_offshor
6,municip council,6: municip council,Reg Media,5_hydrogen_nuclear_power_product,1_co2_bioga_climat_budget
3,renew energi,3: renew energi,Reg Media,Noise,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,10_energi_climat_poland_green,1_co2_bioga_climat_budget
0,energi island,0: energi island,Reg Media,18_energi_electr_grain_heat,4_energinet_plant_build_station
6,municip council,6: municip council,Reg Media,1_co2_bioga_climat_budget,1_co2_bioga_climat_budget
3,renew energi,3: renew energi,Reg Media,20_price_zone_island_power,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,35_develop_agreement_sensor_energinet,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,49_offshor_democraci_social_power,1_co2_bioga_climat_budget
2,offshor wind,2: offshor wind,Reg Media,15_wind_turbin_offshor_bornholm,2_sea_energi_wind_offshor
0,energi island,0: energi island,Reg Media,45_car_island_electr_energi,4_energinet_plant_build_station
0,energi island,0: energi island,Reg Media,Noise,4_energinet_plant_build_station
5,offshor grid,5: offshor grid,Reg Media,22_bornholm_wind_offshor_energi,2_sea_energi_wind_offshor
6,municip council,6: municip council,Reg Media,36_agreement_bornholm_speci_land,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,34_rvv_energi_municip_develop,1_co2_bioga_climat_budget
2,offshor wind,2: offshor wind,Reg Media,2_sea_energi_wind_offshor,2_sea_energi_wind_offshor
0,energi island,0: energi island,Reg Media,33_baltic_defens_bornholm_area,4_energinet_plant_build_station
2,offshor wind,2: offshor wind,Reg Media,7_cabl_grid_bornholm_offshor,2_sea_energi_wind_offshor
0,energi island,0: energi island,Reg Media,47_area_land_station_energinet,4_energinet_plant_build_station
0,energi island,0: energi island,Reg Media,47_area_land_station_energinet,4_energinet_plant_build_station
2,offshor wind,2: offshor wind,Reg Media,41_project_sensemak_bornholm_use,2_sea_energi_wind_offshor
2,offshor wind,2: offshor wind,Reg Media,41_project_sensemak_bornholm_use,2_sea_energi_wind_offshor
6,municip council,6: municip council,Reg Media,39_wind_offshor_island_bornholm,1_co2_bioga_climat_budget
2,offshor wind,2: offshor wind,Reg Media,7_cabl_grid_bornholm_offshor,2_sea_energi_wind_offshor
2,offshor wind,2: offshor wind,Reg Media,25_wind_offshor_island_sea,2_sea_energi_wind_offshor
6,municip council,6: municip council,Reg Media,11_museum_archaeologist_archaeolog_bornholm,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,19_area_energi_project_jacob,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,22_bornholm_wind_offshor_energi,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,9_grid_error_bornholm_offshor,1_co2_bioga_climat_budget
0,energi island,0: energi island,Reg Media,4_energinet_plant_build_station,4_energinet_plant_build_station
6,municip council,6: municip council,Reg Media,3_energi_heat_green_dkk,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,37_municip_labor_save_million,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,23_hvdc_control_stabil_convert,1_co2_bioga_climat_budget
2,offshor wind,2: offshor wind,Reg Media,18_energi_electr_grain_heat,2_sea_energi_wind_offshor
2,offshor wind,2: offshor wind,Reg Media,32_comput_quantum_methanol_electr,2_sea_energi_wind_offshor
6,municip council,6: municip council,Reg Media,24_associ_bornholm_wind_meet,1_co2_bioga_climat_budget
0,energi island,0: energi island,Reg Media,0_bornholm_energi_hydrogen_green,4_energinet_plant_build_station
4,energi system,4: energi system,Reg Media,6_island_energi_bornholm_sage,8_ann_thoma_energi_materi
6,municip council,6: municip council,Reg Media,1_co2_bioga_climat_budget,1_co2_bioga_climat_budget
2,offshor wind,2: offshor wind,Reg Media,33_baltic_defens_bornholm_area,2_sea_energi_wind_offshor
2,offshor wind,2: offshor wind,Reg Media,27_bornholm_energi_say_baltic,2_sea_energi_wind_offshor
0,energi island,0: energi island,Reg Media,4_energinet_plant_build_station,4_energinet_plant_build_station
6,municip council,6: municip council,Reg Media,8_ann_thoma_energi_materi,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,Noise,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,8_ann_thoma_energi_materi,1_co2_bioga_climat_budget
5,offshor grid,5: offshor grid,Reg Media,24_associ_bornholm_wind_meet,2_sea_energi_wind_offshor
6,municip council,6: municip council,Reg Media,8_ann_thoma_energi_materi,1_co2_bioga_climat_budget
5,offshor grid,5: offshor grid,Reg Media,43_sustain_island_steel_control,2_sea_energi_wind_offshor
2,offshor wind,2: offshor wind,Reg Media,10_energi_climat_poland_green,2_sea_energi_wind_offshor
2,offshor wind,2: offshor wind,Reg Media,27_bornholm_energi_say_baltic,2_sea_energi_wind_offshor
0,energi island,0: energi island,Reg Media,47_area_land_station_energinet,4_energinet_plant_build_station
2,offshor wind,2: offshor wind,Reg Media,27_bornholm_energi_say_baltic,2_sea_energi_wind_offshor
2,offshor wind,2: offshor wind,Reg Media,0_bornholm_energi_hydrogen_green,2_sea_energi_wind_offshor
6,municip council,6: municip council,Reg Media,37_municip_labor_save_million,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,45_car_island_electr_energi,1_co2_bioga_climat_budget
2,offshor wind,2: offshor wind,Reg Media,27_bornholm_energi_say_baltic,2_sea_energi_wind_offshor
6,municip council,6: municip council,Reg Media,0_bornholm_energi_hydrogen_green,1_co2_bioga_climat_budget
2,offshor wind,2: offshor wind,Reg Media,27_bornholm_energi_say_baltic,2_sea_energi_wind_offshor
2,offshor wind,2: offshor wind,Reg Media,27_bornholm_energi_say_baltic,2_sea_energi_wind_offshor
2,offshor wind,2: offshor wind,Reg Media,33_baltic_defens_bornholm_area,2_sea_energi_wind_offshor
6,municip council,6: municip council,Reg Media,21_microgrid_system_energi_strategi,1_co2_bioga_climat_budget
0,energi island,0: energi island,Reg Media,44_bornholm_nex_energi_wind,4_energinet_plant_build_station
6,municip council,6: municip council,Reg Media,44_bornholm_nex_energi_wind,1_co2_bioga_climat_budget
2,offshor wind,2: offshor wind,Reg Media,2_sea_energi_wind_offshor,2_sea_energi_wind_offshor
6,municip council,6: municip council,Reg Media,37_municip_labor_save_million,1_co2_bioga_climat_budget
2,offshor wind,2: offshor wind,Reg Media,9_grid_error_bornholm_offshor,2_sea_energi_wind_offshor
6,municip council,6: municip council,Reg Media,2_sea_energi_wind_offshor,1_co2_bioga_climat_budget
2,offshor wind,2: offshor wind,Reg Media,24_associ_bornholm_wind_meet,2_sea_energi_wind_offshor
6,municip council,6: municip council,Reg Media,22_bornholm_wind_offshor_energi,1_co2_bioga_climat_budget
2,offshor wind,2: offshor wind,Reg Media,42_busi_energi_island_sren,2_sea_energi_wind_offshor
2,offshor wind,2: offshor wind,Reg Media,10_energi_climat_poland_green,2_sea_energi_wind_offshor
6,municip council,6: municip council,Reg Media,7_cabl_grid_bornholm_offshor,1_co2_bioga_climat_budget
4,energi system,4: energi system,Reg Media,50_skive_food_ptx_energi,8_ann_thoma_energi_materi
6,municip council,6: municip council,Reg Media,36_agreement_bornholm_speci_land,1_co2_bioga_climat_budget
2,offshor wind,2: offshor wind,Reg Media,33_baltic_defens_bornholm_area,2_sea_energi_wind_offshor
6,municip council,6: municip council,Reg Media,19_area_energi_project_jacob,1_co2_bioga_climat_budget
2,offshor wind,2: offshor wind,Reg Media,30_tunnel_control_grid_convert,2_sea_energi_wind_offshor
2,offshor wind,2: offshor wind,Reg Media,1_co2_bioga_climat_budget,2_sea_energi_wind_offshor
6,municip council,6: municip council,Reg Media,1_co2_bioga_climat_budget,1_co2_bioga_climat_budget
0,energi island,0: energi island,Reg Media,23_hvdc_control_stabil_convert,4_energinet_plant_build_station
6,municip council,6: municip council,Reg Media,24_associ_bornholm_wind_meet,1_co2_bioga_climat_budget
5,offshor grid,5: offshor grid,Reg Media,19_area_energi_project_jacob,2_sea_energi_wind_offshor
2,offshor wind,2: offshor wind,Reg Media,16_sea_wind_north_light,2_sea_energi_wind_offshor
0,energi island,0: energi island,Reg Media,26_energi_poland_offshor_island,4_energinet_plant_build_station
5,offshor grid,5: offshor grid,Reg Media,15_wind_turbin_offshor_bornholm,2_sea_energi_wind_offshor
0,energi island,0: energi island,Reg Media,32_comput_quantum_methanol_electr,4_energinet_plant_build_station
0,energi island,0: energi island,Reg Media,35_develop_agreement_sensor_energinet,4_energinet_plant_build_station
6,municip council,6: municip council,Reg Media,37_municip_labor_save_million,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,1_co2_bioga_climat_budget,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,44_bornholm_nex_energi_wind,1_co2_bioga_climat_budget
2,offshor wind,2: offshor wind,Reg Media,48_tourism_wind_grid_offshor,2_sea_energi_wind_offshor
6,municip council,6: municip council,Reg Media,30_tunnel_control_grid_convert,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,3_energi_heat_green_dkk,1_co2_bioga_climat_budget
2,offshor wind,2: offshor wind,Reg Media,13_energi_hydrogen_power_busi,2_sea_energi_wind_offshor
5,offshor grid,5: offshor grid,Reg Media,17_guard_power_wind_offshor,2_sea_energi_wind_offshor
6,municip council,6: municip council,Reg Media,37_municip_labor_save_million,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,46_offshor_wind_sea_north,1_co2_bioga_climat_budget
0,energi island,0: energi island,Reg Media,11_museum_archaeologist_archaeolog_bornholm,4_energinet_plant_build_station
6,municip council,6: municip council,Reg Media,30_tunnel_control_grid_convert,1_co2_bioga_climat_budget
2,offshor wind,2: offshor wind,Reg Media,27_bornholm_energi_say_baltic,2_sea_energi_wind_offshor
6,municip council,6: municip council,Reg Media,1_co2_bioga_climat_budget,1_co2_bioga_climat_budget
0,energi island,0: energi island,Reg Media,2_sea_energi_wind_offshor,4_energinet_plant_build_station
0,energi island,0: energi island,Reg Media,0_bornholm_energi_hydrogen_green,4_energinet_plant_build_station
2,offshor wind,2: offshor wind,Reg Media,42_busi_energi_island_sren,2_sea_energi_wind_offshor
0,energi island,0: energi island,Reg Media,5_hydrogen_nuclear_power_product,4_energinet_plant_build_station
2,offshor wind,2: offshor wind,Reg Media,3_energi_heat_green_dkk,2_sea_energi_wind_offshor
2,offshor wind,2: offshor wind,Reg Media,22_bornholm_wind_offshor_energi,2_sea_energi_wind_offshor
2,offshor wind,2: offshor wind,Reg Media,Noise,2_sea_energi_wind_offshor
6,municip council,6: municip council,Reg Media,6_island_energi_bornholm_sage,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,1_co2_bioga_climat_budget,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,37_municip_labor_save_million,1_co2_bioga_climat_budget
0,energi island,0: energi island,Reg Media,0_bornholm_energi_hydrogen_green,4_energinet_plant_build_station
6,municip council,6: municip council,Reg Media,23_hvdc_control_stabil_convert,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,34_rvv_energi_municip_develop,1_co2_bioga_climat_budget
2,offshor wind,2: offshor wind,Reg Media,22_bornholm_wind_offshor_energi,2_sea_energi_wind_offshor
3,renew energi,3: renew energi,Reg Media,42_busi_energi_island_sren,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,18_energi_electr_grain_heat,1_co2_bioga_climat_budget
2,offshor wind,2: offshor wind,Reg Media,9_grid_error_bornholm_offshor,2_sea_energi_wind_offshor
0,energi island,0: energi island,Reg Media,0_bornholm_energi_hydrogen_green,4_energinet_plant_build_station
6,municip council,6: municip council,Reg Media,50_skive_food_ptx_energi,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,9_grid_error_bornholm_offshor,1_co2_bioga_climat_budget
0,energi island,0: energi island,Reg Media,0_bornholm_energi_hydrogen_green,4_energinet_plant_build_station
6,municip council,6: municip council,Reg Media,6_island_energi_bornholm_sage,1_co2_bioga_climat_budget
5,offshor grid,5: offshor grid,Reg Media,16_sea_wind_north_light,2_sea_energi_wind_offshor
0,energi island,0: energi island,Reg Media,50_skive_food_ptx_energi,4_energinet_plant_build_station
2,offshor wind,2: offshor wind,Reg Media,7_cabl_grid_bornholm_offshor,2_sea_energi_wind_offshor
0,energi island,0: energi island,Reg Media,35_develop_agreement_sensor_energinet,4_energinet_plant_build_station
5,offshor grid,5: offshor grid,Reg Media,27_bornholm_energi_say_baltic,2_sea_energi_wind_offshor
6,municip council,6: municip council,Reg Media,6_island_energi_bornholm_sage,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,0_bornholm_energi_hydrogen_green,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,0_bornholm_energi_hydrogen_green,1_co2_bioga_climat_budget
0,energi island,0: energi island,Reg Media,6_island_energi_bornholm_sage,4_energinet_plant_build_station
6,municip council,6: municip council,Reg Media,0_bornholm_energi_hydrogen_green,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,29_cool_system_hvdc_grid,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,1_co2_bioga_climat_budget,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,1_co2_bioga_climat_budget,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,1_co2_bioga_climat_budget,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,13_energi_hydrogen_power_busi,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,20_price_zone_island_power,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,0_bornholm_energi_hydrogen_green,1_co2_bioga_climat_budget
0,energi island,0: energi island,Reg Media,0_bornholm_energi_hydrogen_green,4_energinet_plant_build_station
6,municip council,6: municip council,Reg Media,8_ann_thoma_energi_materi,1_co2_bioga_climat_budget
2,offshor wind,2: offshor wind,Reg Media,27_bornholm_energi_say_baltic,2_sea_energi_wind_offshor
2,offshor wind,2: offshor wind,Reg Media,1_co2_bioga_climat_budget,2_sea_energi_wind_offshor
6,municip council,6: municip council,Reg Media,11_museum_archaeologist_archaeolog_bornholm,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,Noise,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,26_energi_poland_offshor_island,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,43_sustain_island_steel_control,1_co2_bioga_climat_budget
2,offshor wind,2: offshor wind,Reg Media,28_compani_2030_bornholm_energi,2_sea_energi_wind_offshor
6,municip council,6: municip council,Reg Media,3_energi_heat_green_dkk,1_co2_bioga_climat_budget
0,energi island,0: energi island,Reg Media,5_hydrogen_nuclear_power_product,4_energinet_plant_build_station
2,offshor wind,2: offshor wind,Reg Media,43_sustain_island_steel_control,2_sea_energi_wind_offshor
0,energi island,0: energi island,Reg Media,9_grid_error_bornholm_offshor,4_energinet_plant_build_station
2,offshor wind,2: offshor wind,Reg Media,40_offshor_hvdc_grid_power,2_sea_energi_wind_offshor
2,offshor wind,2: offshor wind,Reg Media,41_project_sensemak_bornholm_use,2_sea_energi_wind_offshor
0,energi island,0: energi island,Reg Media,45_car_island_electr_energi,4_energinet_plant_build_station
2,offshor wind,2: offshor wind,Reg Media,10_energi_climat_poland_green,2_sea_energi_wind_offshor
6,municip council,6: municip council,Reg Media,50_skive_food_ptx_energi,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,42_busi_energi_island_sren,1_co2_bioga_climat_budget
0,energi island,0: energi island,Reg Media,11_museum_archaeologist_archaeolog_bornholm,4_energinet_plant_build_station
0,energi island,0: energi island,Reg Media,11_museum_archaeologist_archaeolog_bornholm,4_energinet_plant_build_station
2,offshor wind,2: offshor wind,Reg Media,10_energi_climat_poland_green,2_sea_energi_wind_offshor
6,municip council,6: municip council,Reg Media,42_busi_energi_island_sren,1_co2_bioga_climat_budget
6,municip council,6: municip council,Reg Media,1_co2_bioga_climat_budget,1_co2_bioga_climat_budget
2,offshor wind,2: offshor wind,Reg Media,10_energi_climat_poland_green,2_sea_energi_wind_offshor
2,offshor wind,2: offshor wind,Reg Media,1_co2_bioga_climat_budget,2_sea_energi_wind_offshor
6,municip council,6: municip council,Reg Media,37_municip_labor_save_million,1_co2_bioga_climat_budget
2,offshor wind,2: offshor wind,Reg Media,26_energi_poland_offshor_island,2_sea_energi_wind_offshor
2,offshor wind,2: offshor wind,Reg Media,3_energi_heat_green_dkk,2_sea_energi_wind_offshor
5,offshor grid,5: offshor grid,Reg Media,22_bornholm_wind_offshor_energi,2_sea_energi_wind_offshor
2,offshor wind,2: offshor wind,Reg Media,12_offshor_wind_energi_project,2_sea_energi_wind_offshor
5,offshor grid,5: offshor grid,Reg Media,2_sea_energi_wind_offshor,2_sea_energi_wind_offshor
2,offshor wind,2: offshor wind,Reg Media,16_sea_wind_north_light,2_sea_energi_wind_offshor
6,municip council,6: municip council,Reg Media,28_compani_2030_bornholm_energi,1_co2_bioga_climat_budget
2,offshor wind,2: offshor wind,Reg Media,16_sea_wind_north_light,2_sea_energi_wind_offshor
2,offshor wind,2: offshor wind,Reg Media,3_energi_heat_green_dkk,2_sea_energi_wind_offshor
6,municip council,6: municip council,Reg Media,3_energi_heat_green_dkk,1_co2_bioga_climat_budget
0,energi island,0: energi island,Reg Media,13_energi_hydrogen_power_busi,4_energinet_plant_build_station
0,energi island,0: energi island,Reg Media,4_energinet_plant_build_station,4_energinet_plant_build_station
5,offshor grid,5: offshor grid,Reg Media,15_wind_turbin_offshor_bornholm,2_sea_energi_wind_offshor
6,municip council,6: municip council,Reg Media,28_compani_2030_bornholm_energi,1_co2_bioga_climat_budget
1,wind farm,1: wind farm,Sci Media,14_convert_grid_wind_offshor,0_bornholm_energi_hydrogen_green
3,renew energi,3: renew energi,Sci Media,29_cool_system_hvdc_grid,1_co2_bioga_climat_budget
4,energi system,4: energi system,Sci Media,38_111_energi_risk_project,8_ann_thoma_energi_materi
4,energi system,4: energi system,Sci Media,21_microgrid_system_energi_strategi,8_ann_thoma_energi_materi
3,renew energi,3: renew energi,Sci Media,Noise,1_co2_bioga_climat_budget
1,wind farm,1: wind farm,Sci Media,40_offshor_hvdc_grid_power,0_bornholm_energi_hydrogen_green
4,energi system,4: energi system,Sci Media,5_hydrogen_nuclear_power_product,8_ann_thoma_energi_materi
1,wind farm,1: wind farm,Sci Media,17_guard_power_wind_offshor,0_bornholm_energi_hydrogen_green
1,wind farm,1: wind farm,Sci Media,29_cool_system_hvdc_grid,0_bornholm_energi_hydrogen_green
1,wind farm,1: wind farm,Sci Media,0_bornholm_energi_hydrogen_green,0_bornholm_energi_hydrogen_green
4,energi system,4: energi system,Sci Media,18_energi_electr_grain_heat,8_ann_thoma_energi_materi
3,renew energi,3: renew energi,Sci Media,0_bornholm_energi_hydrogen_green,1_co2_bioga_climat_budget
1,wind farm,1: wind farm,Sci Media,14_convert_grid_wind_offshor,0_bornholm_energi_hydrogen_green
1,wind farm,1: wind farm,Sci Media,14_convert_grid_wind_offshor,0_bornholm_energi_hydrogen_green
1,wind farm,1: wind farm,Sci Media,35_develop_agreement_sensor_energinet,0_bornholm_energi_hydrogen_green
3,renew energi,3: renew energi,Sci Media,6_island_energi_bornholm_sage,1_co2_bioga_climat_budget
1,wind farm,1: wind farm,Sci Media,29_cool_system_hvdc_grid,0_bornholm_energi_hydrogen_green
5,offshor grid,5: offshor grid,Sci Media,46_offshor_wind_sea_north,2_sea_energi_wind_offshor
3,renew energi,3: renew energi,Sci Media,1_co2_bioga_climat_budget,1_co2_bioga_climat_budget
4,energi system,4: energi system,Sci Media,45_car_island_electr_energi,8_ann_thoma_energi_materi
3,renew energi,3: renew energi,Sci Media,3_energi_heat_green_dkk,1_co2_bioga_climat_budget
3,renew energi,3: renew energi,Sci Media,5_hydrogen_nuclear_power_product,1_co2_bioga_climat_budget
